"","term_stem","impressions","visits"
"96","gebaudealt",3,3
"97","gas",3,1
"98","rad",4,2
"99","bien",3,1
"100","einschulbereich",6,4
"101","larm",3,3
"102","einwohn ortsteil",3,1
"103","rollstuhl",3,1
"104","mobilitaet",3,1
"105","gis",3,3
"106","list der haufig vornam 2018 friedrichshain kreuzberg",3,1
"107","lageso",4,3
"108","lor planungsraum",9,5
"109","senatsverwalt fur wirtschaft energi und betrieb umsatzsteu umsatzsteu",3,1
"110","boundary",3,1
"111","lod1",3,1
"112","obdachlos",2,2
"113","luft",4,3
"114","rbs lor",2,1
"115","rbs block",7,4
"116","solar",2,1
"117","arzt",2,1
"118","immobili",2,2
"119","sozialstrukturatlas",2,2
"120","haushalt",3,2
"121","restaurant",3,2
"122","bezirk mitt",2,1
"123","direction id",3,2
"124","no2",2,1
"125","mobilitat",4,3
"126","alt",2,2
"127","bau",2,2
"128","osm",2,2
"129","wie viel kind wurd 2018 in friedrichshein kreuzberg muhammed genannt",2,1
"130","json",2,1
"131","plz",2,1
"132","digital orthophotos 2017",2,1
"133","potsdam str berlin",2,1
"134","radverkehr",3,3
"135","schadling",2,1
"136","buschow weg",2,1
"137","beteil",2,1
"138","trink",2,1
"139","gesundheitsforder",2,1
"140","heimathaf",2,1
"141","wie viel kind wurd 2018 in friedriechshain kreuzberg muhammed genannt",2,1
"142","wander",2,1
"143","mietpreis",2,2
"144","neukolln",2,1
"145","baum",2,2
"146","europawahl 2019",3,3
"147","wahlberechtigt",3,2
"148","24 01 2012",2,2
"149","ergebnis",2,1
"150","automatic publication risk",2,1
"151","berlin mietspiegel",2,1
"152","digital orthophotos",2,1
"153","kart 5000",2,1
"154","park",5,5
"155","bad",3,3
"156","flatowalle",2,1
"157","milieuschutzgebiet",2,1
"158","flurstuck 180 marzahn",2,1
"159","berlin strass",3,2
"160","transparenz",2,1
"161","weath",2,1
"162","wohnung",2,1
"163","schichtenverzeichnis",2,2
"164","atkis",2,1
"165","lageplan or",2,1
"166","mietspiegel",3,2
"167","unfall",2,2
"168","schuless",3,2
"169","einwohnerzahl berlin",2,1
"170","2012",1,1
"171","2017",1,1
"172","ausland",2,2
"173","bodenrichtwertatlas",2,1
"174","gesund",2,2
"175","smart hom",2,2
"176","ernahr",2,1
"177","wahllokal im bezirk steglitz zehlendorf",2,1
"178","wms servic",2,1
"179","senatsbeschluss or besold",2,1
"180","flurstuck marzahn",2,1
"181","ausgab lehr",2,1
"182","wahl",4,3
"183","passegi",2,1
"184","leucht",2,1
"185","gewerbemiet",3,2
"186","bahn",2,1
"187","funkzell",2,1
"188","zugriffsstatist",2,2
"189","schul reinickendorf",2,1
"190","barri",2,1
"191","feinstaubbelast",2,2
"192","bau sanier",2,1
"193","europawahl 2019 briefwahl",2,1
"194","oberbaumbruck",2,1
"195","berlin strass und volksf 2019",2,1
"196","sozialleist",2,1
"197","potsdam strass berlin",2,1
"198","kriminal",2,2
"199","13159 blankenfeld",2,1
"200","tempohom",3,2
"201","tempelhof",2,1
"202","storm",2,1
"203","wohnein",2,2
"204","einwohnerinn und einwohn",2,2
"205","lidar",2,1
"206","wahllokal steglitz zehlendorf",2,1
"207","crim",2,1
"208","toilett",2,2
"209","radweg",2,2
"210","bodenkart altlast",2,1
"211","bauwerk",2,1
"212","ausland einwohnerinn",2,1
"213","anand restaurant",2,1
"214","haltestell",3,3
"215","bibliothek",2,1
"216","abfass",2,1
"217","wahllokal",4,3
"218","stadtgrenz",2,1
"219","kitas",3,2
"220","strassenrein",2,2
"221","badestell",2,2
"222","dlm",2,1
"223","kindertagesstatt",2,1
"224","alt mensch",2,1
"225","immobli",3,2
"226","flachennutzungsplan",2,1
"227","besoldungserhoh 2019",2,1
"228","haltestell s bahn",2,1
"229","lor planungsraum 2017",2,1
"230","accomodation",2,1
"231","sozialindex",2,2
"232","verwaltungsgrenz",2,1
"233","strassenschlussel",2,1
"234","immobilienbewert",2,1
"235","versiegel",2,1
"236","wert",2,1
"237","nam",3,2
"238","strassenbefahr",3,3
"239","spiegel",2,1
"240","umweitatlas berlin",2,1
"241","uberbaubar grundstucksflach",2,1
"242","dom",2,1
"243","pump",2,1
"244","besold",2,1
"245","verkehrszeich",2,1
"246","rbs statist gebiet",2,1
"247","stadtteil",2,2
"248","rbs ortsteil",3,2
"249","flurkartenauszug",2,1
"250","0700",2,1
"251","spass",2,1
"252","lod2",2,1
"253","einwohnerdicht",2,1
"254","tourist",2,2
"255","geoportal",3,2
"256","cod design",2,1
"257","wertvorstell",2,1
"258","kommentar mehrwertsteu",1,1
"259","minecraft",1,1
"260","gross",1,1
"261","quartiersmanagement beusslestrass",1,1
"262","radfahr statist",1,1
"263","unternehm",1,1
"264","prenzlau berg",1,1
"265","stickstoffdioxid",1,1
"266","baublock",2,2
"267","feuerwehr",1,1
"268","brandtot berlin",1,1
"269","flurweg bebauungszahl",1,1
"270","wahllokal pankow",1,1
"271","gewass berlin",1,1
"272","heart",1,1
"273","handbuch sozialraumorientier",1,1
"274","baugrundkart steglitz",1,1
"275","umweltzohn",1,1
"276","kontext indikator planungsraum",1,1
"277","beschwerd",1,1
"278","ubersicht",1,1
"279","standesamt",1,1
"280","bodenrichtwert",1,1
"281","uberbaubar",1,1
"282","schwarzfahr",1,1
"283","wohngebaud",1,1
"284","postleitzahl pdf",1,1
"285","brain circulation",1,1
"286","landesgrenz",1,1
"287","wirtschaftswachstum",1,1
"288","justin",1,1
"289","langenscheidtstrass",1,1
"290","schulabschluss",1,1
"291","topographi shap fil",1,1
"292","ckan",2,2
"293","wanderungsvolum lor",1,1
"294","beleg",1,1
"295","ordnungsamt",1,1
"296","wasserstand",1,1
"297","09021",1,1
"298","sponsoring",1,1
"299","werbung",1,1
"300","bebau",1,1
"301","vorkaufsrecht",1,1
"302","std",1,1
"303","hilf zur arbeit",1,1
"304","brandenburg open data",1,1
"305","bahnhof",1,1
"306","bakteri",1,1
"307","geburt und sterbefall",1,1
"308","strass shap",1,1
"309","sozial stadt",2,2
"310","wahlkreis 1703",1,1
"311","ackerzahl",1,1
"312","einzelhandel",1,1
"313","seniorensport",1,1
"314","strassennam",1,1
"315","iso",1,1
"316","kanalisation",1,1
"317","malzfabr",1,1
"318","gps",1,1
"319","clubkatast",1,1
"320","fleisch",1,1
"321","kleingart",2,2
"322","berlin mau shp",1,1
"323","kml",1,1
"324","lueft",1,1
"325","opnv",1,1
"326","bodenrichtwertatlas 2019",1,1
"327","fahrgast",2,2
"328","warmenetz",1,1
"329","lamp",1,1
"330","gentri",1,1
"331","geland",1,1
"332","berlin bezirk",1,1
"333","bevolkerungsdicht",1,1
"334","minderausgab",1,1
"335","arbeitgeb",1,1
"336","digital farbig orthophotos",1,1
"337","theat",1,1
"338","off dat",2,2
"339","s 4852017",1,1
"340","unterhalt",1,1
"341","muhamed friedrichshain kreuzberg",1,1
"342","einschul",1,1
"343","berlin wall",1,1
"344","rbs einschulungsgebiet",1,1
"345","geometri bezirk",1,1
"346","kommission",1,1
"347","topographi geodat",1,1
"348","haufig vornam 2018 friedrichshein kreuzberg",1,1
"349","schutzgebiet",1,1
"350","building",1,1
"351","bucherei",1,1
"352","katasteramt",1,1
"353","station",1,1
"354","einwohnerinn und einwohn in den ortsteil berlin",1,1
"355","briefwahl 2019",1,1
"356","arbeitslosenquot",1,1
"357","partei",1,1
"358","vergift",1,1
"359","profiskal",2,2
"360","2 april 2019",1,1
"361","wahlkreis berlin",1,1
"362","topographi",1,1
"363","mitnahmebeding von gepackt in u bahn",1,1
"364","kart spandau grz grz",1,1
"365","topographi gis",1,1
"366","dop",1,1
"367","94",1,1
"368","parcel",1,1
"369","kaufkraft",1,1
"370","dtk",1,1
"371","steu",2,2
"372","baumbestand",1,1
"373","gemeind",2,2
"374","drog",1,1
"375","webkart",1,1
"376","plz nach strass",1,1
"377","reichtum",1,1
"378","dienstgebaud",1,1
"379","abwass",2,2
"380","2018 frithrichshein kreutz muhamedberg",1,1
"381","zwiesel or strass",1,1
"382","gfz grz in spandau",1,1
"383","zeitungenf",1,1
"384","postleitzahl potsdam strass berlin",1,1
"385","umweltatlas 2018",1,1
"386","pipelin",1,1
"387","fennpfuhl",1,1
"388","2018",2,2
"389","sachgrundlos befrist",1,1
"390","street",1,1
"391","2014",1,1
"392","einsparkonzept",1,1
"393","bevolker",2,2
"394","brandenburg",2,2
"395","postleitzahlenverzeichnis",1,1
"396","quartiersmanagement beusselstrass",1,1
"397","auersbergstrass",1,1
"398","13059 fennpfuhlweg",1,1
"399","stickstoff",1,1
"400","stadtbezirk",1,1
"401","bevolker alt",1,1
"402","tuberkulos",1,1
"403","umwelt und natur",1,1
"404","asylbewerb anschrift",1,1
"405","berlin mau",2,2
"406","scheisshaus",1,1
"407","1999",1,1
"408","auersbergstrass kart",1,1
"409","wohn",1,1
"410","gebaeud",1,1
"411","brandtot",1,1
"412","bodenfunktion",1,1
"413","bunk",1,1
"414","map",1,1
"415","postleitzahl wfs",1,1
"416","startup",1,1
"417","esri",2,2
"418","hoh",1,1
"419","krankheit",1,1
"420","lor planungsraum shap",1,1
"421","bulowstrass",1,1
"422","handbuch zur sozialraumorientier",1,1
"423","baumschulenweg",1,1
"424","rathaus",2,2
"425","flug",1,1
"426","baugrundkart zehlendorf",1,1
"427","schulermonatskart",1,1
"428","nutzung",1,1
"429","indisch restaurant",1,1
"430","kreuzberg",1,1
"431","parpkplatz",2,2
"432","belast",1,1
"433","luftschutz",1,1
"434","besold 2019",1,1
"435","traffic",1,1
"436","lageplan",1,1
"437","kart spandau grz",1,1
"438","cod",1,1
"439","asylbewerb",1,1
"440","senior fahr und begleitservic",1,1
"441","grundbuchauszug",1,1
"442","flach pro bezirk",1,1
"443","mitarbeit stadtplan",1,1
"444","kontur",1,1
"445","charité",2,2
"446","stadtentwickl",1,1
"447","opendata",1,1
"448","2018 senatsbeschluss besold",1,1
"449","fahr ohn fahrschein",1,1
"450","lastgang",1,1
"451","verwaltungsgebaud",1,1
"452","trinkbrunn",1,1
"453","verbraucherschutz",1,1
"454","kontaktbereich",1,1
"455","strassenbahnhaltestell",1,1
"456","vergabestell",1,1
"457","smart city",1,1
"458","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2016",1,1
"459","digital",1,1
"460","senatsvorlag 2019",1,1
"461","standort",1,1
"462","einwohn planungsraum",1,1
"463","s bahn lini",1,1
"464","taxi",1,1
"465","vertrag",1,1
"466","kriteri zur bewert der bodenfunktion",1,1
"467","nachnam",1,1
"468","umsatzsteu kommentar",1,1
"469","auto",1,1
"470","it",1,1
"471","weidenweg 25 10249 berlin",1,1
"472","k5",1,1
"473","einzugsgebiet",1,1
"474","charlott",1,1
"475","fiktion",1,1
"476","gelandehoh",1,1
"477","2014 it personal",1,1
"478","mull",1,1
"479","stadtinformationssyst",1,1
"480","gastronomi",1,1
"481","flurweg grz",1,1
"482","langenscheidtstrass gemark",1,1
"483","las",1,1
"484","senatsbeschluss besold",1,1
"485","schoneberg nord",1,1
"486","tirgart",1,1
"487","sozial",1,1
"488","wedding",2,2
"489","tk",1,1
"490","wanderungssaldo",1,1
"491","rohr",1,1
"492","pro fiskal",1,1
"493","hagelberg str",1,1
"494","wms servic bebau",1,1
"495","senatsverwalt fur wirtschaft energi und betrieb",1,1
"496","ortsteil geometri berlin",2,2
"497","kilmawandel",1,1
"498","baustell",1,1
"499","kilma",1,1
"500","zwiesel strass",1,1
"501","bodenkart",1,1
"502","lastgang 2017",1,1
"503","armut",1,1
"504","lebensmittel",1,1
"505","energieverrauch",1,1
"506","untergrund",1,1
"507","krim",1,1
"508","chari",1,1
"509","stadtplan",1,1
"510","pankow",1,1
"511","pkw stellplatz",1,1
"512","feinstaub sanier",1,1
"513","repairm",1,1
"514","barrierefrei",1,1
"515","club",1,1
"516","familiennam",1,1
"517","2071 qm or beusselstrass",1,1
"518","qm beusselstrass",1,1
"519","bruch",1,1
"520","rbs einschulbereich",1,1
"521","finanzier wahl",1,1
"522","schoneberg",1,1
"523","bahnhaltestell",1,1
"524","download",1,1
"525","termin vereinbar",1,1
"526","bmi",1,1
"527","fritz erl alle",1,1
"528","bundestagswahl",1,1
"529","dtk download",1,1
"530","bzr kart",1,1
"531","geburt",2,2
"532","edv",1,1
"533","zuzug",1,1
"534","flurkart 1 4000",1,1
"535","1 5000",1,1
"536","nah",1,1
"537","topogra",1,1
"538","einwohn fennpfuhl",1,1
"539","geodat verdacht",1,1
"540","fahrradstellplatz",1,1
"541","strassenbeleucht",1,1
"542","hohenmodell",1,1
"543","einwohnerinn und einwohn im land berlin",1,1
"544","europawahl 2014",1,1
"545","flurkart 1 400",1,1
"546","targeted advertising",1,1
"547","strom",1,1
"548","altersstruktur",1,1
"549","gasteankunft",1,1
"550","forschung und entwickl",1,1
"551","erneu",1,1
"552","wms servic bebauungsplan",1,1
"553","bezirk geometri",1,1
"554","lor sozial",1,1
"555","rbs einschulbereichejuni 2018",1,1
"556","off datei",1,1
"557","nahrungsmittel",1,1
"558","siedlung",1,1
"559","bilddat",1,1
"560","socialstruktur kart",1,1
"561","stops id",1,1
"562","mas",1,1
"563","glov",1,1
"564","datenverarbeit",1,1
"565","bevolker pankow",1,1
"566","wms lay",1,1
"567","automat publicati risicos",1,1
"568","webatlas",2,2
"569","senatsverwalt fur wirtschaft energi und betrieb umsatzsteu",1,1
"570","cad",1,1
"571","grossbe strass",1,1
"572","laut",1,1
"573","senatsverwalt fur wirtschaft energi und betrieb umsatzsteu umsatzsteu ust",1,1
"574","nachhalt immobilienbewert",1,1
"575","gemark",1,1
"576","wasserschutzgebiet",1,1
"577","lichtenberg fennpfuhl",1,1
"578","europaf",1,1
"579","luftdat",1,1
"580","esb",1,1
"581","flurkart berlin",1,1
"582","bezirk shp",1,1
"583","nicht uberbaubar grundstucksflach",1,1
"584","pkw",1,1
"585","atlas",1,1
"586","ampel",1,1
"587","ladestation",1,1
"588","bodenkart geo",1,1
"589","flachenbilanz",1,1
"590","umzug",1,1
"591","tram",1,1
"592","berlin zimm",1,1
"593","radfahr oberbaumbruck",1,1
"594","adress berlin",1,1
"595","hauptunfallursach",1,1
"596","zeitung",1,1
"597","we",1,1
"598","lueftqualitaet",1,1
"599","dcat",1,1
"600","ernst reut platz",1,1
"601","bezirk von berlin",1,1
"602","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2017",1,1
"603","lebenswelt orientiert",1,1
"604","verkehrsunfall",1,1
"605","grenz von berlin",1,1
"606","baujahr",1,1
"607","solaranlag",1,1
"608","senatsbeschluss besold 15 5 2018",1,1
"609","landesgrenz berlin",1,1
"610","alt demographi",1,1
"611","isolini",1,1
"612","migration",1,1
"613","rbs einschulbereich juni 2018",1,1
"614","berlin de",1,1
"615","cod university",1,1
"616","brandenburg tor",1,1
"617","rbs blcke",1,1
"618","besucherstatist",1,1
"619","naturnah",1,1
"620","dezibel",1,1
"621","schulbau",1,1
"622","viertel",1,1
"623","dachnutz",1,1
"624","wms alkis",1,1
"625","gewerb alexanderplatz",1,1
"626","bushaltestell",1,1
"627","list der haufig nam 2018",1,1
"628","wochenmarkt",1,1
"629","gentrification",1,1
"630","arbeitnehm",1,1
"631","parkplatz",1,1
"632","glas",1,1
"633","ratt",1,1
"634","parkraum",2,2
"635","jugendgewalt",1,1
"636","2071 qm beusselstrass",1,1
"637","bezirksgrenz",1,1
"638","ort",1,1
"639","kriminalitatsatlas",1,1
"640","lod",1,1
"641","lor gkart",1,1
"642","postleitzahl",2,2
"643","alkis berlin wat and vegetation areas",1,1
"644","recycling",1,1
"645","einzugsbereich",1,1
"646","iot",2,2
"647","sehenswurd",1,1
"648","2",1,1
"649","wahlbezirk",1,1
"650","ortsteil von berlin",1,1
"651","wohnungslos",1,1
"652","alkis berlin",1,1
"653","glascontain",1,1
"654","schulbau berlin",1,1
"655","bezirk mitt altersstruktur",1,1
"656","hohenschicht",1,1
"657","grossbeerenstrass",1,1
"658","lor shapefil",1,1
"659","lotto",1,1
"660","strassenlist",1,1
"661","einwohn 2017",1,1
"662","bruck karlshorst",1,1
"663","bundestagswahl 2017",1,1
"664","brunn",1,1
"665","stellplatz",1,1
"666","berlin",1,1
"667","buro",1,1
"668","stickoxid",1,1
"669","einwohnerinn und einwohn in berlin in lor planungsraum am 31 12 2012",1,1
"670","stad",1,1
"671","leitungsnetz",1,1
"672","rahmenvertrag",1,1
"673","denkmal",1,1
"674","kopenick",1,1
"675","leitung",1,1
"676","sanierungsprogramm",1,1
"677","population",1,1
"678","wahlbezirk eu",1,1
"679","adress",1,1
"680","franzos buchholz",1,1
"681","gastronomu",1,1
"682","kita navigator",1,1
"683","dialys",1,1
"684","viktoriapark",1,1
"685","dach",1,1
"686","personalmanagementbericht 2018",1,1
"687","gaststatt",1,1
"688","gnss",1,1
"689","lor grenz",1,1
"690","bkg",1,1
"691","raddat",1,1
"692","wheelmap",1,1
"693","chari charité",1,1
"694","berlin mau shapefil",1,1
"695","lkw",1,1
"696","cadastral parcel",1,1
"697","bevolker pankow 2017",1,1
"698","doppelhaushalt",1,1
"699","energieatlas",1,1
"700","sehenswurdigkeitn",1,1
"701","grz 12555 erlenstrass",1,1
"702","gewerbeanmeld",1,1
"703","bezirk berlin",1,1
"704","moor",1,1
"705","ampelanalg",1,1
"706","woch",1,1
"707","bezirksregion ortsteil",1,1
"708","koepenick",1,1
"709","blaupaus der ubahn",1,1
"710","bestatt",1,1
"711","fairtrad",1,1
"712","berlinpass",1,1
"713","hellersdorf",1,1
"714","haushaltsgross",1,1
"715","senatsbeschluss 2016",1,1
"716","immigration",1,1
"717","hausumring",1,1
"718","grundschul",1,1
"719","energi und co2 bilanz",1,1
"720","einwohn berlin in lor planungsraum 2017",1,1
"721","bezirksregion kart",1,1
"722","niederbarnimstr",1,1
"723","unternehmensstandort",1,1
"724","list der haufig vornam",1,1
"725","bvg schul",1,1
"726","lor raumglieder",1,1
"727","datensatz s bahn",1,1
"728","linienfarb",1,1
"729","19 07 2011",1,1
"730","transf",1,1
"731","buch",1,1
"732","einwohnerinn und einwohn im land berlin 2017",1,1
"733","ventur",1,1
"734","vbb linienfarb",1,1
"735","kriminalitaetsatlas",1,1
"736","trodelmarkt",1,1
"737","coworking",1,1
"738","rdf",1,1
"739","berlin bewolkeru ng",1,1
"740","justiz",1,1
"741","24 12 2012",1,1
"742","20 02 2018",1,1
"743","preussenstrass berlin",1,1
